Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-01-04 00:06:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 00:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 00:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 00:36:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 00:46:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 00:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 01:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 01:16:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 01:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 01:36:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 01:46:45 22 13222 5307 0 0 0 29 0 0 0
2000-01-04 01:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 02:06:45 22 13222 5307 0 0 0 29 0 0 0
2000-01-04 02:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 02:26:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 02:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 02:46:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 02:56:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 03:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 03:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 03:26:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 03:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 03:46:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 03:56:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 04:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 04:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 04:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 04:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 04:46:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 04:56:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 05:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 05:16:45 22 13222 5307 0 0 0 29 0 0 0
2000-01-04 05:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 05:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 05:46:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 05:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 06:06:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 06:16:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 06:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 06:36:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 06:46:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 06:56:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 07:06:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 07:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 07:26:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 07:36:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 07:46:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 07:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 08:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 08:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 08:26:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 08:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 08:46:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 08:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 09:06:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 09:16:45 22 13222 5307 0 0 0 29 0 0 0
2000-01-04 09:26:45 22 13222 5307 0 0 0 29 0 0 0
2000-01-04 09:36:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 09:46:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 09:56:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 10:06:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 10:16:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 10:26:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 10:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 10:46:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 10:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 11:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 11:16:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 11:26:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 11:36:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 11:46:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 11:56:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 12:06:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 12:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 12:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 12:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 12:46:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 12:56:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 13:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 13:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 13:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 13:36:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 13:46:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 13:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 14:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 14:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 14:26:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 14:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 14:46:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 14:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 15:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 15:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 15:26:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 15:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 15:46:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 15:56:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 16:06:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 16:16:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 16:26:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 16:36:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 16:46:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 16:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 17:06:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 17:16:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 17:26:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 17:36:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 17:46:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 17:56:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 18:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 18:16:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 18:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 18:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 18:46:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 18:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 19:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 19:16:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 19:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 19:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 19:46:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 19:56:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 20:06:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 20:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 20:26:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 20:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 20:46:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 20:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 21:06:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 21:16:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 21:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 21:36:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 21:46:45 22 13222 5307 0 0 0 26 0 0 0
2000-01-04 21:56:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 22:06:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 22:16:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 22:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 22:36:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 22:46:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 22:56:45 22 13222 5307 0 0 0 28 0 0 0
2000-01-04 23:06:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 23:16:45 22 13222 5307 0 0 0 29 0 0 0
2000-01-04 23:26:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 23:36:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 23:46:45 22 13222 5307 0 0 0 27 0 0 0
2000-01-04 23:56:45 22 13222 5307 0 0 0 28 0 0 0
