Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-03-13 00:02:03 22 14355 0 20801 0 0 26 67 20966 978
2000-03-13 00:12:03 22 14355 0 20911 0 0 26 64 21021 962
2000-03-13 00:22:03 22 14355 0 20911 0 0 27 65 21076 942
2000-03-13 00:32:03 22 14355 0 20911 0 0 28 73 21076 912
2000-03-13 00:42:03 22 14355 0 20911 0 0 26 69 21076 892
2000-03-13 00:52:03 22 14355 0 20856 0 0 28 55 21021 866
2000-03-13 01:02:03 22 14410 0 20966 0 0 28 34 21076 837
2000-03-13 01:12:03 22 14410 0 20911 0 0 26 33 21021 806
2000-03-13 01:22:03 22 14410 0 20911 0 0 26 33 21021 772
2000-03-13 01:32:03 22 14410 0 20911 0 0 27 33 21021 734
2000-03-13 01:42:03 22 14410 0 21021 0 0 27 32 21131 693
2000-03-13 01:52:03 22 14410 0 20966 0 0 26 32 21131 652
2000-03-13 02:02:03 22 14410 0 20966 0 0 27 32 21076 606
2000-03-13 02:12:03 22 14410 0 20966 0 0 27 32 21076 525
2000-03-13 02:22:03 22 14410 0 20911 0 0 27 32 21076 381
2000-03-13 02:32:03 22 14410 0 20911 0 0 28 32 21076 392
2000-03-13 02:42:03 22 14410 0 19360 0 0 26 32 19943 187
2000-03-13 02:52:03 22 13552 0 14245 199 0 27 24 17853 30
2000-03-13 03:02:03 22 13123 0 13871 225 0 26 21 17688 24
2000-03-13 03:12:03 22 13123 0 13761 225 0 26 15 17204 19
2000-03-13 03:22:03 22 13167 0 13816 113 0 27 10 16291 13
2000-03-13 03:32:03 22 13277 0 13497 0 0 26 4 14245 7
2000-03-13 03:42:03 22 13277 0 11242 0 0 26 3 10758 4
2000-03-13 03:52:03 22 13277 0 4620 0 0 27 0 3597 2
2000-03-13 04:02:03 22 13277 0 484 15 0 28 0 374 0
2000-03-13 04:12:03 22 13123 0 55 270 0 26 0 0 0
2000-03-13 04:22:03 22 13013 0 0 394 0 28 0 0 0
2000-03-13 04:32:03 22 13013 0 0 394 0 27 0 0 0
2000-03-13 04:42:03 22 13013 0 0 393 0 28 0 0 0
2000-03-13 04:52:03 22 13013 0 0 393 0 27 0 0 0
2000-03-13 05:02:03 22 13068 0 0 304 0 27 0 0 0
2000-03-13 05:12:03 22 13123 0 0 225 0 27 0 0 0
2000-03-13 05:22:03 22 13123 0 0 225 0 28 0 0 0
2000-03-13 05:32:03 22 13123 0 0 225 0 26 0 0 0
2000-03-13 05:42:03 22 13123 0 0 225 0 26 0 0 0
2000-03-13 05:52:03 22 13123 0 0 225 0 28 0 0 0
2000-03-13 06:02:03 22 13123 0 0 225 0 26 0 0 0
2000-03-13 06:12:03 22 13123 0 0 225 0 28 0 0 0
2000-03-13 06:22:03 22 13123 0 0 225 0 27 0 0 0
2000-03-13 06:32:03 22 13123 0 0 225 0 26 0 0 0
2000-03-13 06:42:03 22 13123 0 0 225 0 28 0 0 0
2000-03-13 06:52:03 22 13123 0 0 225 0 27 0 0 0
2000-03-13 07:02:03 22 13123 0 0 225 0 28 0 0 0
2000-03-13 07:12:03 22 13123 0 0 225 0 26 0 0 0
2000-03-13 07:22:03 22 13123 0 0 225 0 28 0 0 0
2000-03-13 07:32:03 22 13123 0 0 225 0 27 0 0 0
2000-03-13 07:42:03 22 13123 0 0 226 0 26 0 0 0
2000-03-13 07:52:03 22 13068 0 0 226 0 28 0 0 0
2000-03-13 08:02:03 22 13068 0 0 226 0 26 0 0 0
2000-03-13 08:12:03 22 13068 0 0 226 0 28 0 0 0
2000-03-13 08:22:03 22 13068 0 0 226 0 28 0 0 0
2000-03-13 08:32:03 22 13068 0 0 226 0 27 0 0 0
2000-03-13 08:42:03 22 13068 0 0 226 0 28 0 0 0
2000-03-13 08:52:03 22 13068 0 0 226 0 28 0 0 0
2000-03-13 09:02:03 22 13068 0 0 226 0 28 0 0 0
2000-03-13 09:12:03 22 13068 0 0 226 0 28 0 0 0
2000-03-13 09:22:03 22 13068 0 0 226 0 27 0 0 0
2000-03-13 09:32:03 22 13068 0 0 226 0 28 0 0 0
2000-03-13 09:42:03 22 13068 0 0 226 0 27 0 0 0
2000-03-13 09:52:03 22 13068 0 0 226 0 28 0 0 0
2000-03-13 10:02:03 22 13068 0 0 226 0 28 0 0 0
2000-03-13 10:12:03 22 13068 0 0 226 0 27 0 0 0
2000-03-13 10:22:03 22 13068 0 0 226 0 26 0 0 0
2000-03-13 10:32:03 22 13013 0 0 226 0 27 0 0 0
2000-03-13 10:42:03 22 13013 0 0 227 0 28 0 0 0
2000-03-13 10:52:03 22 13013 0 0 228 0 27 0 0 0
2000-03-13 11:02:03 22 13013 0 0 228 0 28 0 0 0
2000-03-13 11:12:03 22 13013 0 0 228 0 27 0 0 0
2000-03-13 11:22:03 22 13013 0 0 228 0 27 0 0 0
2000-03-13 11:32:03 22 13013 0 0 228 0 28 0 0 0
2000-03-13 11:42:03 22 13013 0 0 228 0 28 0 0 0
2000-03-13 11:52:03 22 13013 0 0 228 0 28 0 0 0
2000-03-13 12:02:03 22 12958 0 0 228 0 28 0 0 0
2000-03-13 12:12:03 22 12958 0 0 228 0 27 0 0 0
2000-03-13 12:22:03 22 12958 0 0 228 0 27 0 0 0
2000-03-13 12:32:03 22 12958 0 0 229 0 26 0 0 0
2000-03-13 12:42:03 22 12958 0 0 229 0 28 0 0 0
2000-03-13 12:52:03 22 12958 0 0 229 0 27 0 0 0
2000-03-13 13:02:03 22 12958 0 0 229 0 28 0 0 0
2000-03-13 13:12:03 22 12903 0 0 229 0 28 0 0 0
2000-03-13 13:22:03 22 12903 0 0 229 0 29 0 0 0
2000-03-13 13:32:03 22 12903 0 0 229 0 27 0 0 0
2000-03-13 13:42:03 22 13013 0 0 80 0 28 0 0 0
2000-03-13 13:52:03 22 13123 0 0 0 0 27 0 0 0
2000-03-13 14:02:03 22 13123 0 0 0 0 27 0 0 0
2000-03-13 14:12:03 22 13123 0 0 0 0 27 0 0 0
2000-03-13 14:22:03 22 13123 0 0 0 0 26 0 0 0
2000-03-13 14:32:03 22 13123 0 0 0 0 27 0 0 0
2000-03-13 14:42:03 22 13123 0 0 0 0 28 0 0 0
2000-03-13 14:52:03 22 13123 0 0 0 0 27 0 0 0
2000-03-13 15:02:03 22 13123 0 0 0 0 26 0 0 0
2000-03-13 15:12:03 22 13123 0 0 0 0 27 0 0 0
2000-03-13 15:22:03 22 13123 0 0 0 0 28 0 0 0
2000-03-13 15:32:03 22 13123 0 0 0 0 28 0 0 0
2000-03-13 15:42:03 22 13123 0 0 0 0 28 0 0 0
2000-03-13 15:52:03 22 13123 0 110 0 0 28 0 110 0
2000-03-13 16:02:03 22 13123 0 1452 0 0 28 0 1133 0
2000-03-13 16:12:03 22 13123 0 7579 0 0 28 1 7040 3
2000-03-13 16:22:03 22 13123 0 12474 0 0 27 3 12529 5
2000-03-13 16:32:03 22 13123 0 13816 0 0 26 5 15488 9
2000-03-13 16:42:03 22 13123 0 14410 0 0 27 11 17314 17
2000-03-13 16:52:03 22 13123 0 13926 0 0 26 25 18656 28
2000-03-13 17:02:03 22 13123 0 16401 0 0 26 17 18975 33
2000-03-13 17:12:03 22 13123 0 14949 0 0 26 28 19140 37
2000-03-13 17:22:03 22 13167 0 15587 0 0 26 28 19305 41
2000-03-13 17:32:03 22 13167 0 15158 0 0 28 42 19789 56
2000-03-13 17:42:03 22 13167 0 14619 0 0 26 72 20218 79
2000-03-13 17:52:03 22 13222 0 14839 0 0 27 97 20482 104
2000-03-13 18:02:03 22 13222 0 15378 0 0 27 122 20757 135
2000-03-13 18:12:03 22 13277 0 15323 0 0 26 156 20911 169
2000-03-13 18:22:03 22 13332 0 15543 0 0 28 188 21021 207
2000-03-13 18:32:03 22 13387 0 15488 0 0 27 226 21076 246
2000-03-13 18:42:03 22 13442 0 15543 0 0 27 266 21186 288
2000-03-13 18:52:03 22 13497 0 16071 0 0 27 298 21285 332
2000-03-13 19:02:03 22 13552 0 15917 0 0 28 341 21340 374
2000-03-13 19:12:03 22 13607 0 15917 0 0 26 385 21395 416
2000-03-13 19:22:03 22 13607 0 16071 0 0 28 417 21395 461
2000-03-13 19:32:03 22 13651 0 16071 0 0 27 460 21450 503
2000-03-13 19:42:03 22 13706 0 16236 0 0 28 491 21450 544
2000-03-13 19:52:03 22 13706 0 16126 0 0 28 526 21395 583
2000-03-13 20:02:03 22 13761 0 15972 0 0 28 573 21395 622
2000-03-13 20:12:03 22 13761 0 15917 0 0 28 608 21340 661
2000-03-13 20:22:03 22 13761 0 16126 0 0 28 626 21340 698
2000-03-13 20:32:03 22 13816 0 16071 0 0 26 672 21285 734
2000-03-13 20:42:03 22 13816 0 16071 0 0 28 702 21285 767
2000-03-13 20:52:03 22 13816 0 16181 0 0 28 705 21186 795
2000-03-13 21:02:03 22 13816 0 16071 0 0 27 752 21340 822
2000-03-13 21:12:03 22 13816 0 16775 0 0 27 684 21241 850
2000-03-13 21:22:03 22 13871 0 16126 0 0 27 786 21186 876
2000-03-13 21:32:03 22 13871 0 16181 0 0 28 817 21285 895
2000-03-13 21:42:03 22 13871 0 16236 0 0 26 827 21285 917
2000-03-13 21:52:03 22 13816 0 16027 0 0 28 866 21285 933
2000-03-13 22:02:03 22 13871 0 16291 0 0 28 878 21340 952
2000-03-13 22:12:03 22 13871 0 16181 0 0 27 891 21241 968
2000-03-13 22:22:03 22 13926 0 16027 0 0 28 915 21241 982
2000-03-13 22:32:03 22 13926 0 15972 0 0 28 913 21186 991
2000-03-13 22:42:03 22 13981 0 16236 0 0 28 901 21241 1001
2000-03-13 22:52:03 22 14036 0 16071 0 0 28 932 21186 1005
2000-03-13 23:02:03 22 14091 0 16346 0 0 28 904 21131 1002
2000-03-13 23:12:03 22 14190 0 18920 0 0 27 698 21241 1003
2000-03-13 23:22:03 22 14245 0 20163 0 0 28 440 21285 999
2000-03-13 23:32:03 22 14245 0 20592 0 0 28 268 21241 992
2000-03-13 23:42:03 22 14245 0 20702 0 0 28 221 21241 977
2000-03-13 23:52:03 22 14300 0 20702 0 0 28 200 21186 966
