Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-01-13 00:06:45 22 13387 5307 15587 0 0 27 241 20966 263
2000-01-13 00:16:45 22 13387 5307 15433 0 0 27 256 21021 276
2000-01-13 00:26:45 22 13387 5307 16236 0 0 27 253 21131 305
2000-01-13 00:36:45 22 13332 5307 16665 0 0 26 207 21021 283
2000-01-13 00:46:45 22 13387 5307 15697 0 0 27 234 20911 258
2000-01-13 00:56:45 22 13387 5307 15697 0 0 27 222 20911 252
2000-01-13 01:06:45 22 13387 5307 15378 0 0 28 221 20856 242
2000-01-13 01:16:45 22 13387 5307 15488 0 0 27 219 20856 239
2000-01-13 01:26:45 22 13387 5307 15323 0 0 28 186 20702 203
2000-01-13 01:36:45 22 13332 5307 15268 0 0 28 172 20647 189
2000-01-13 01:46:45 22 13332 5307 15378 0 0 27 172 20647 189
2000-01-13 01:56:45 22 13332 5307 15059 0 0 27 146 20482 158
2000-01-13 02:06:45 22 13332 5307 15103 0 0 27 144 20482 156
2000-01-13 02:16:45 22 13332 5307 15158 0 0 28 133 20537 149
2000-01-13 02:26:45 22 13332 5307 15103 0 0 27 133 20372 143
2000-01-13 02:36:45 22 13277 5307 14575 0 0 27 80 19624 86
2000-01-13 02:46:45 22 13277 5307 14190 0 0 27 54 19140 59
2000-01-13 02:56:45 22 13222 5063 14091 0 50 27 34 18436 38
2000-01-13 03:06:45 22 13167 5002 13871 0 56 27 20 17578 24
2000-01-13 03:16:45 22 13167 5002 13871 0 55 27 10 16346 14
2000-01-13 03:26:45 22 13123 5002 13068 0 105 27 5 14245 8
2000-01-13 03:36:45 22 13123 5002 9834 4 212 28 2 9141 3
2000-01-13 03:46:45 22 12793 4941 3927 300 331 27 0 2959 2
2000-01-13 03:56:45 22 12738 4941 319 401 334 26 0 220 0
2000-01-13 04:06:45 22 12738 4941 0 400 286 27 0 0 0
2000-01-13 04:16:45 22 12738 4941 0 400 255 28 0 0 0
2000-01-13 04:26:45 22 12738 4941 0 400 251 28 0 0 0
2000-01-13 04:36:45 22 12738 4941 0 400 235 28 0 0 0
2000-01-13 04:46:45 22 12738 4941 0 400 252 27 0 0 0
2000-01-13 04:56:45 22 12793 5002 0 399 84 28 0 0 0
2000-01-13 05:06:45 22 12793 5002 0 399 24 28 0 0 0
2000-01-13 05:16:45 22 12793 5002 0 399 23 28 0 0 0
2000-01-13 05:26:45 22 12738 5002 0 399 23 27 0 0 0
2000-01-13 05:36:45 22 12738 5002 0 400 24 28 0 0 0
