Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-03-07 00:02:03 22 13761 0 16071 0 0 28 778 21340 853
2000-03-07 00:12:03 22 13761 0 15917 0 0 27 787 21395 844
2000-03-07 00:22:03 22 13761 0 16071 0 0 28 771 21450 834
2000-03-07 00:32:03 22 13816 0 15917 0 0 26 778 21450 818
2000-03-07 00:42:03 22 13816 0 15972 0 0 27 755 21505 804
2000-03-07 00:52:03 22 13816 0 15972 0 0 27 750 21450 788
2000-03-07 01:02:03 22 13706 0 16071 0 0 28 711 21505 770
2000-03-07 01:12:03 22 13706 0 15807 0 0 28 711 21505 746
2000-03-07 01:22:03 22 13706 0 16071 0 0 28 677 21505 720
2000-03-07 01:32:03 22 13651 0 16126 0 0 28 638 21505 689
2000-03-07 01:42:03 22 13651 0 15862 30 0 28 627 21505 657
2000-03-07 01:52:03 22 13651 0 16071 44 0 28 573 21560 620
2000-03-07 02:02:03 22 13651 0 15972 0 0 28 550 21505 581
2000-03-07 02:12:03 22 13607 0 16126 0 0 28 500 21505 536
2000-03-07 02:22:03 22 13552 0 15807 0 0 28 467 21450 490
2000-03-07 02:32:03 22 13442 0 15752 0 0 28 417 21450 439
2000-03-07 02:42:03 22 13277 0 15103 0 0 28 224 19888 223
2000-03-07 02:52:03 22 13068 0 13706 0 0 28 21 17798 24
2000-03-07 03:02:03 22 13068 0 13706 0 0 28 17 17523 20
2000-03-07 03:12:03 22 13068 0 13651 0 0 28 13 16984 16
2000-03-07 03:22:03 22 13068 0 13497 0 0 27 8 15972 11
2000-03-07 03:32:03 22 13068 0 12958 0 0 28 4 13651 6
2000-03-07 03:42:03 22 13068 0 10483 0 0 28 2 9790 4
2000-03-07 03:52:03 22 13123 0 3223 0 0 29 0 2365 1
2000-03-07 04:02:03 22 13123 0 319 0 0 28 0 220 0
2000-03-07 04:12:03 22 12958 0 55 293 0 28 0 0 0
2000-03-07 04:22:03 22 12903 0 0 398 0 28 0 0 0
2000-03-07 04:32:03 22 12958 0 0 395 0 28 0 0 0
2000-03-07 04:42:03 22 13013 0 0 394 0 28 0 0 0
2000-03-07 04:52:03 22 13013 0 0 394 0 28 0 0 0
2000-03-07 05:02:03 22 13013 0 0 394 0 26 0 0 0
2000-03-07 05:12:03 22 13013 0 0 351 0 28 0 0 0
2000-03-07 05:22:03 22 13123 0 0 226 0 26 0 0 0
2000-03-07 05:32:03 22 13123 0 0 226 0 27 0 0 0
2000-03-07 05:42:03 22 13068 0 0 228 0 27 0 0 0
2000-03-07 05:52:03 22 13068 0 0 226 0 26 0 0 0
2000-03-07 06:02:03 22 13068 0 0 229 0 26 0 0 0
2000-03-07 06:12:03 22 13068 0 0 235 0 27 0 0 0
2000-03-07 06:22:03 22 13068 0 0 233 0 28 0 0 0
2000-03-07 06:32:03 22 13068 0 0 230 0 27 0 0 0
2000-03-07 06:42:03 22 13068 0 0 227 0 28 0 0 0
2000-03-07 06:52:03 22 13068 0 0 227 0 28 0 0 0
2000-03-07 07:02:03 22 13068 0 0 228 0 26 0 0 0
2000-03-07 07:12:03 22 13068 0 0 230 0 26 0 0 0
2000-03-07 07:22:03 22 13013 0 0 229 0 26 0 0 0
2000-03-07 07:32:03 22 13013 0 0 230 0 27 0 0 0
2000-03-07 07:42:03 22 13167 0 0 31 0 27 0 0 0
2000-03-07 07:52:03 22 13222 0 0 0 0 27 0 0 0
2000-03-07 08:02:03 22 13222 0 0 0 0 27 0 0 0
2000-03-07 08:12:03 22 13222 0 0 0 0 27 0 0 0
2000-03-07 08:22:03 22 13222 0 0 0 0 27 0 0 0
2000-03-07 08:32:03 22 13222 0 0 0 0 26 0 0 0
2000-03-07 08:42:03 22 13222 0 0 0 0 27 0 0 0
