Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-01-24 00:01:31 22 14410 5307 21340 0 0 27 34 21450 1048
2000-01-24 00:11:31 22 14410 5307 21285 0 0 27 32 21340 1024
2000-01-24 00:21:31 22 14410 5307 21285 0 10 26 38 21395 997
2000-01-24 00:31:31 22 14410 5307 21340 0 0 26 33 21450 965
2000-01-24 00:41:31 22 14410 5307 21340 0 0 27 33 21450 935
2000-01-24 00:51:31 22 14410 5307 21505 0 0 26 32 21560 895
2000-01-24 01:01:31 22 14410 5307 21395 0 0 26 32 21505 859
2000-01-24 01:11:31 22 14410 5307 21395 0 0 26 32 21450 819
2000-01-24 01:21:31 22 14410 5307 21450 0 0 26 32 21560 772
2000-01-24 01:31:31 22 14410 5307 21395 0 0 26 32 21505 727
2000-01-24 01:41:31 22 14410 5307 21505 0 0 26 32 21615 679
2000-01-24 01:51:31 22 14410 5307 21505 0 0 27 32 21615 628
2000-01-24 02:01:31 22 14410 5307 21505 0 0 27 31 21615 517
2000-01-24 02:11:31 22 14410 5307 21340 0 0 27 32 21450 176
2000-01-24 02:21:31 22 14410 5307 18172 0 0 27 35 19679 65
2000-01-24 02:31:31 22 14410 5307 15268 0 0 27 38 18766 45
2000-01-24 02:41:31 22 14300 5307 15103 0 0 27 32 18601 38
2000-01-24 02:51:31 22 14190 5307 14949 0 0 27 27 18337 33
2000-01-24 03:01:31 22 14036 5307 14674 0 0 27 22 18007 27
2000-01-24 03:11:31 22 13816 5307 14465 0 0 27 16 17424 21
2000-01-24 03:21:31 22 13651 5307 14355 0 0 27 8 16181 13
2000-01-24 03:31:31 22 13552 5307 13442 0 0 27 3 13607 6
2000-01-24 03:41:31 22 13442 5307 9999 0 0 26 2 9196 3
2000-01-24 03:51:31 22 13277 5307 2365 115 0 26 0 1617 0
2000-01-24 04:01:31 22 13013 5307 220 394 0 26 0 165 0
2000-01-24 04:11:31 22 13167 5307 0 143 0 27 0 0 0
2000-01-24 04:21:31 22 13277 5307 0 0 0 27 0 0 0
2000-01-24 04:31:31 22 13277 5307 0 0 0 27 0 0 0
2000-01-24 04:41:31 22 13277 5307 0 0 0 28 0 0 0
2000-01-24 04:51:31 22 13277 5307 0 0 0 27 0 0 0
2000-01-24 05:01:31 22 13277 5307 0 0 0 27 0 0 0
2000-01-24 05:11:31 22 13277 5307 0 0 0 28 0 0 0
2000-01-24 05:21:31 22 13277 5307 0 0 0 27 0 0 0
2000-01-24 05:31:31 22 13277 5307 0 0 0 28 0 0 0
2000-01-24 05:41:31 22 13277 5307 0 0 0 27 0 0 0
2000-01-24 05:51:31 22 13277 5307 0 0 0 28 0 0 0
2000-01-24 06:01:31 22 13277 5307 0 0 0 26 0 0 0
2000-01-24 06:11:31 22 13277 5307 0 0 0 27 0 0 0
2000-01-24 06:21:31 22 13277 5307 0 0 0 27 0 0 0
2000-01-24 06:31:31 22 13277 5307 0 0 0 28 0 0 0
2000-01-24 06:41:31 22 13277 5307 0 0 0 28 0 0 0
