Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-01-25 00:01:31 22 14300 4941 20482 0 341 28 153 20856 1053
2000-01-25 00:11:31 22 14300 4941 20757 0 341 28 164 21131 1023
2000-01-25 00:21:31 22 14300 4941 20801 0 341 29 151 21186 996
2000-01-25 00:31:31 22 14300 4941 20911 0 341 27 152 21285 962
2000-01-25 00:41:31 22 14300 4941 20856 0 341 28 150 21241 930
2000-01-25 00:51:31 22 14300 4941 20757 0 341 28 158 21131 891
2000-01-25 01:01:31 22 14300 4941 20856 0 341 27 150 21241 851
2000-01-25 01:11:31 22 14300 4941 20911 0 341 28 155 21340 811
2000-01-25 01:21:31 22 14300 4941 20856 0 341 27 157 21285 769
2000-01-25 01:31:31 22 14300 4941 20757 0 337 27 158 21186 724
2000-01-25 01:41:31 22 14410 5307 21076 0 9 26 39 21241 676
2000-01-25 01:51:31 22 14410 5307 21076 0 49 26 48 21241 625
2000-01-25 02:01:31 22 14300 4941 20647 -2 384 27 164 21241 520
2000-01-25 02:11:31 22 14091 4941 16984 0 314 28 119 21186 176
2000-01-25 02:21:31 22 13651 5002 14949 0 116 26 61 19624 75
2000-01-25 02:31:31 22 13552 5002 14575 0 50 26 54 18975 60
2000-01-25 02:41:31 22 13497 5002 14465 0 46 28 45 18766 50
2000-01-25 02:51:31 22 13442 5002 14245 0 50 27 32 18282 37
2000-01-25 03:01:31 22 13277 4941 14135 0 223 26 33 18436 38
2000-01-25 03:11:31 22 13167 4941 13981 0 335 27 26 18007 30
2000-01-25 03:21:31 22 13222 5124 13871 0 156 26 12 16456 15
2000-01-25 03:31:31 22 13277 5307 13761 0 0 27 5 15213 10
2000-01-25 03:41:31 22 13277 5307 10219 0 0 27 2 9405 4
2000-01-25 03:51:31 22 13222 5307 2629 66 0 27 0 1826 1
2000-01-25 04:01:31 22 13013 5307 264 394 0 27 0 220 0
2000-01-25 04:11:31 22 13013 5307 0 393 0 28 0 0 0
2000-01-25 04:21:31 22 13013 5307 0 393 0 27 0 0 0
2000-01-25 04:31:31 22 13013 5307 0 393 0 27 0 0 0
2000-01-25 04:41:31 22 13013 5307 0 393 0 27 0 0 0
2000-01-25 04:51:31 22 13013 5307 0 393 0 28 0 0 0
2000-01-25 05:01:31 22 13013 5307 0 393 0 27 0 0 0
2000-01-25 05:11:31 22 13013 5307 0 393 0 28 0 0 0
2000-01-25 05:21:31 22 13013 5307 0 393 0 28 0 0 0
2000-01-25 05:31:31 22 13013 5307 0 393 0 27 0 0 0
2000-01-25 05:41:31 22 13013 5307 0 393 0 27 0 0 0
2000-01-25 05:51:31 22 13013 5307 0 393 0 27 0 0 0
2000-01-25 06:01:31 22 13013 5307 0 393 0 27 0 0 0
2000-01-25 06:11:31 22 13013 5307 0 393 0 27 0 0 0
2000-01-25 06:21:31 22 13013 5307 0 393 0 26 0 0 0
2000-01-25 06:31:31 22 13013 5307 0 393 0 26 0 0 0
2000-01-25 06:41:31 22 13013 5307 0 393 0 26 0 0 0
2000-01-25 06:51:31 22 13013 5307 0 394 0 27 0 0 0
2000-01-25 07:01:31 22 13013 5307 0 301 0 27 0 0 0
2000-01-25 07:11:31 22 13068 5307 0 225 0 26 0 0 0
2000-01-25 07:21:31 22 13068 5307 0 225 0 27 0 0 0
2000-01-25 07:31:31 22 13068 5307 0 225 0 26 0 0 0
2000-01-25 07:41:31 22 13068 5307 0 225 0 26 0 0 0
2000-01-25 07:51:31 22 13068 5307 0 226 0 27 0 0 0
2000-01-25 08:01:31 22 13068 5307 0 226 0 27 0 0 0
2000-01-25 08:11:31 22 13068 5307 0 226 0 27 0 0 0
2000-01-25 08:21:31 22 13068 5307 0 226 0 27 0 0 0
2000-01-25 08:31:31 22 13068 5307 0 226 0 28 0 0 0
2000-01-25 08:41:31 22 13068 5307 0 226 0 26 0 0 0
2000-01-25 08:51:31 22 13068 5307 0 226 0 27 0 0 0
2000-01-25 09:01:31 22 13068 5307 0 226 0 26 0 0 0
2000-01-25 09:11:31 22 13068 5307 0 226 0 27 0 0 0
2000-01-25 09:21:31 22 13068 5307 0 226 0 27 0 0 0
2000-01-25 09:31:31 22 13013 5307 0 226 0 27 0 0 0
2000-01-25 09:41:31 22 13013 5307 0 226 0 27 0 0 0
2000-01-25 09:51:31 22 13013 5307 0 226 0 26 0 0 0
2000-01-25 10:01:31 22 13013 5307 0 226 0 28 0 0 0
2000-01-25 10:11:31 22 13013 5307 0 227 0 27 0 0 0
2000-01-25 10:21:31 22 13013 5307 0 228 0 27 0 0 0
2000-01-25 10:31:31 22 13013 5307 0 228 0 27 0 0 0
2000-01-25 10:41:31 22 13013 5307 0 228 0 27 0 0 0
2000-01-25 10:51:31 22 13013 5307 0 228 0 27 0 0 0
2000-01-25 11:01:31 22 12958 5307 0 228 0 26 0 0 0
2000-01-25 11:11:31 22 12958 5307 0 228 0 27 0 0 0
2000-01-25 11:21:31 22 12958 5307 0 228 0 26 0 0 0
2000-01-25 11:31:31 22 12958 5246 0 228 0 26 0 0 0
